case_id,court_venue,judge_id,filing_date,case_complexity,claim_amount_gbp,num_interlocutory_motions,summary_judgment_filed,summary_judgment_granted,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,settled_at_trial_door,case_status,event_observed
CC-2022-0191,Singapore International Comm.,JUD-09,2022-02-26,High,591399.69,0,False,False,Settled,2023-10-09,590,448106.05,False,Resolved,1
CC-2022-0195,High Court — Chancery Division,JUD-03,2022-02-26,Low,592154.69,0,False,False,Settled,2023-10-13,594,215534.77,False,Resolved,1
CC-2022-0412,US District Court — N.D. Cal.,JUD-08,2022-02-27,Low,119696.94,0,False,False,Dismissed,2022-06-27,120,0.0,False,Resolved,1
CC-2022-1021,London Commercial Court,JUD-01,2022-02-27,Low,116347.68,1,True,True,Dismissed,2022-09-01,186,0.0,False,Resolved,1
CC-2022-0627,High Court — Chancery Division,JUD-04,2022-02-27,High,422757.74,7,True,False,Dismissed,2024-10-12,958,0.0,False,Resolved,1
CC-2022-0403,Singapore International Comm.,JUD-09,2022-02-28,Medium,457358.13,4,True,False,Trial Judgment,2024-03-31,762,251777.02,False,Resolved,1
CC-2022-0330,Singapore International Comm.,JUD-09,2022-02-28,Low,1643768.88,2,False,False,Settled,2022-07-18,140,317800.27,False,Resolved,1
CC-2022-0395,High Court — Chancery Division,JUD-04,2022-03-01,Medium,232315.34,1,False,False,Settled,2024-09-10,924,114447.05,False,Resolved,1
CC-2022-0935,US District Court — N.D. Cal.,JUD-08,2022-03-01,High,2504948.68,3,True,False,Settled,2023-10-23,601,626524.4,False,Resolved,1
CC-2022-0948,US District Court — N.D. Cal.,JUD-08,2022-03-02,Medium,1252672.68,3,False,False,Settled,2023-10-06,583,336617.9,False,Resolved,1
CC-2022-1092,London Commercial Court,JUD-02,2022-03-03,Medium,736054.33,3,False,False,Settled,2026-06-01,1551,474112.04,True,Resolved,1
CC-2022-0680,US District Court — N.D. Cal.,JUD-08,2022-03-03,Low,172490.64,0,True,True,Dismissed,2022-08-09,159,0.0,False,Resolved,1
CC-2022-1214,London Commercial Court,JUD-02,2022-03-03,Medium,229260.9,2,False,False,Dismissed,2022-12-20,292,0.0,False,Resolved,1
CC-2022-0107,US District Court — S.D.N.Y.,JUD-06,2022-03-03,Medium,82338.15,2,True,False,Settled,2023-10-13,589,46308.93,False,Resolved,1
CC-2022-0860,London Commercial Court,JUD-01,2022-03-03,High,4014010.81,2,False,False,Settled,2025-03-03,1096,841740.1,False,Resolved,1
CC-2022-0463,Singapore International Comm.,JUD-09,2022-03-04,Medium,1490994.12,0,True,False,Settled,2023-04-29,421,201949.13,False,Resolved,1
CC-2022-0887,London Commercial Court,JUD-02,2022-03-04,Medium,785853.34,2,False,False,Settled,2023-06-04,457,253076.25,False,Resolved,1
CC-2022-0344,US District Court — N.D. Cal.,JUD-08,2022-03-04,Low,209517.02,0,False,False,Settled,2022-12-31,302,45004.53,False,Resolved,1
CC-2022-0280,US District Court — N.D. Cal.,JUD-08,2022-03-05,High,149904.01,3,False,False,Settled,2022-11-23,263,42327.69,False,Resolved,1
CC-2022-0283,London Commercial Court,JUD-02,2022-03-05,Medium,391408.6,0,False,False,Dismissed,2023-05-25,446,0.0,False,Resolved,1
CC-2022-0988,Dubai International Fin. Centre,JUD-10,2022-03-05,High,524969.39,4,True,False,Settled,2024-05-18,805,82825.43,False,Resolved,1
CC-2022-0705,London Commercial Court,JUD-02,2022-03-05,Low,1243899.85,0,True,True,Settled,2022-08-25,173,75925.45,False,Resolved,1
CC-2022-1131,US District Court — N.D. Cal.,JUD-08,2022-03-05,Low,709768.19,2,False,False,Dismissed,2022-06-19,106,0.0,False,Resolved,1
CC-2022-0102,Dubai International Fin. Centre,JUD-10,2022-03-06,Low,96034.21,1,True,False,Settled,2022-09-20,198,24756.43,False,Resolved,1
CC-2022-0541,Dubai International Fin. Centre,JUD-10,2022-03-06,Medium,2428814.95,5,True,False,Settled,2024-04-09,765,1018501.39,False,Resolved,1
CC-2022-0226,Dubai International Fin. Centre,JUD-10,2022-03-07,Low,2123040.04,5,True,False,Settled,2023-03-01,359,754425.01,False,Resolved,1
CC-2022-0174,London Commercial Court,JUD-02,2022-03-07,Low,1481032.89,0,True,False,Settled,2023-12-12,645,94438.9,True,Resolved,1
CC-2022-1112,US District Court — N.D. Cal.,JUD-08,2022-03-07,High,347753.65,6,False,False,Trial Judgment,2023-08-31,542,0.0,False,Resolved,1
CC-2022-0148,London Commercial Court,JUD-02,2022-03-07,Low,2821833.12,4,True,False,Dismissed,2023-01-16,315,0.0,False,Resolved,1
CC-2022-0275,London Commercial Court,JUD-01,2022-03-08,Medium,284137.41,4,False,False,Settled,2024-04-04,758,110558.05,False,Resolved,1
CC-2022-0257,Dubai International Fin. Centre,JUD-10,2022-03-08,Low,766603.9,1,False,False,Settled,2022-11-01,238,223324.0,False,Resolved,1
CC-2022-1052,High Court — Chancery Division,JUD-03,2022-03-08,Low,322647.0,1,False,False,Dismissed,2022-12-21,288,0.0,False,Resolved,1
CC-2022-1012,High Court — KBD (TCC),JUD-05,2022-03-08,Medium,1184312.9,6,True,False,Settled,2025-03-31,1119,501374.84,False,Resolved,1
CC-2022-0241,London Commercial Court,JUD-01,2022-03-09,Low,190180.34,0,True,True,Dismissed,2022-09-20,195,0.0,False,Resolved,1
CC-2022-0389,US District Court — N.D. Cal.,JUD-08,2022-03-09,High,602965.06,4,False,False,Settled,2024-01-10,672,363455.35,False,Resolved,1
CC-2022-0508,High Court — Chancery Division,JUD-04,2022-03-10,Low,1800997.23,4,True,True,Settled,2022-12-16,281,320447.92,False,Resolved,1
CC-2022-0166,US District Court — S.D.N.Y.,JUD-07,2022-03-10,High,59934.9,6,False,False,Dismissed,2023-06-19,466,0.0,False,Resolved,1
CC-2022-0119,US District Court — S.D.N.Y.,JUD-07,2022-03-10,High,608274.69,4,False,False,Settled,2023-06-15,462,279805.64,False,Resolved,1
CC-2022-1218,London Commercial Court,JUD-02,2022-03-10,Medium,181595.13,1,False,False,Settled,2024-02-26,718,73692.6,False,Resolved,1
CC-2022-0908,High Court — Chancery Division,JUD-03,2022-03-10,Low,595200.49,1,False,False,Settled,2023-01-25,321,358189.08,False,Resolved,1
CC-2022-1107,London Commercial Court,JUD-02,2022-03-10,High,436176.69,5,False,False,Settled,2024-06-04,817,243200.43,False,Resolved,1
CC-2022-0540,US District Court — N.D. Cal.,JUD-08,2022-03-10,Medium,836828.69,1,True,False,Settled,2022-10-30,234,413240.04,False,Resolved,1
CC-2022-0197,US District Court — S.D.N.Y.,JUD-06,2022-03-12,High,473321.35,1,False,False,Dismissed,2023-05-15,429,0.0,False,Resolved,1
CC-2022-1087,US District Court — S.D.N.Y.,JUD-06,2022-03-12,High,1921894.11,4,True,False,Settled,2024-08-15,887,738260.19,False,Resolved,1
CC-2022-0168,US District Court — S.D.N.Y.,JUD-06,2022-03-12,Low,2376527.51,3,False,False,Settled,2022-08-25,166,897168.23,False,Resolved,1
CC-2022-1194,High Court — Chancery Division,JUD-03,2022-03-12,High,2098006.55,1,False,False,Settled,2023-08-26,532,500027.7,False,Resolved,1
CC-2022-0833,US District Court — N.D. Cal.,JUD-08,2022-03-13,Medium,117148.06,5,True,True,Dismissed,2022-12-15,277,0.0,False,Resolved,1
CC-2022-0233,Singapore International Comm.,JUD-09,2022-03-13,Medium,3305667.83,2,False,False,Settled,2023-07-15,489,913785.35,False,Resolved,1
CC-2022-0658,High Court — KBD (TCC),JUD-05,2022-03-13,High,873289.99,3,False,False,Settled,2024-07-05,845,121789.86,False,Resolved,1
CC-2022-0026,High Court — KBD (TCC),JUD-05,2022-03-14,Low,675754.22,1,False,False,Settled,2023-02-03,326,179894.21,False,Resolved,1
CC-2022-1118,High Court — KBD (TCC),JUD-05,2022-03-14,Medium,104304.6,0,False,False,Settled,2024-02-01,689,33780.54,False,Resolved,1
CC-2022-0033,US District Court — S.D.N.Y.,JUD-06,2022-03-14,Medium,670277.02,1,False,False,Settled,2022-11-10,241,216460.03,False,Resolved,1
CC-2022-0115,High Court — Chancery Division,JUD-04,2022-03-14,Low,1116756.34,3,False,False,Settled,2022-11-21,252,570088.37,False,Resolved,1
CC-2022-0673,US District Court — S.D.N.Y.,JUD-06,2022-03-14,Medium,1067709.58,1,False,False,Settled,2022-10-11,211,403308.89,False,Resolved,1
CC-2022-0569,High Court — KBD (TCC),JUD-05,2022-03-14,Medium,1786489.4,1,True,False,Settled,2024-11-03,965,382531.76,False,Resolved,1
CC-2022-1255,US District Court — S.D.N.Y.,JUD-06,2022-03-15,Medium,124387.71,2,False,False,Settled,2023-06-29,471,21627.03,True,Resolved,1
CC-2022-0091,High Court — KBD (TCC),JUD-05,2022-03-16,Low,854218.33,3,False,False,Settled,2023-05-26,436,259906.03,False,Resolved,1
CC-2022-0434,High Court — Chancery Division,JUD-03,2022-03-17,Medium,368109.06,2,False,False,Settled,2023-04-05,384,207641.62,False,Resolved,1
CC-2022-1030,US District Court — N.D. Cal.,JUD-08,2022-03-17,Medium,113041.83,2,False,False,Settled,2023-02-25,345,31185.04,False,Resolved,1
CC-2022-0898,Singapore International Comm.,JUD-09,2022-03-18,Low,58690.24,0,True,False,Dismissed,2022-12-10,267,0.0,False,Resolved,1
CC-2022-0648,High Court — KBD (TCC),JUD-05,2022-03-18,Low,148559.62,0,False,False,Trial Judgment,2023-12-14,636,99639.58,False,Resolved,1
CC-2022-0383,High Court — Chancery Division,JUD-04,2022-03-18,Medium,1426089.54,2,True,False,Settled,2023-12-14,636,625997.11,False,Resolved,1
CC-2022-0460,High Court — Chancery Division,JUD-04,2022-03-18,Medium,1064904.25,1,True,True,Dismissed,2023-02-17,336,0.0,False,Resolved,1
CC-2022-0525,Singapore International Comm.,JUD-09,2022-03-18,Medium,1125202.41,0,False,False,Dismissed,2023-05-26,434,0.0,False,Resolved,1
CC-2022-0390,US District Court — N.D. Cal.,JUD-08,2022-03-18,Low,713590.89,0,True,False,Settled,2023-02-21,340,283768.96,False,Resolved,1
CC-2022-0821,London Commercial Court,JUD-02,2022-03-18,Low,388492.21,0,False,False,Settled,2023-01-21,309,164778.68,False,Resolved,1
CC-2022-0120,High Court — Chancery Division,JUD-04,2022-03-18,Medium,443245.51,0,False,False,Settled,2022-12-02,259,59607.46,False,Resolved,1
CC-2022-1095,Singapore International Comm.,JUD-09,2022-03-19,Medium,268481.95,0,True,False,Settled,2022-11-29,255,25294.21,False,Resolved,1
CC-2022-1156,High Court — KBD (TCC),JUD-05,2022-03-19,High,1174063.19,8,False,False,,,1564,,,Ongoing,0
CC-2022-0265,US District Court — S.D.N.Y.,JUD-06,2022-03-19,Medium,1439880.85,1,False,False,Settled,2023-03-10,356,396968.86,False,Resolved,1
CC-2022-1032,US District Court — S.D.N.Y.,JUD-07,2022-03-19,High,116692.24,3,True,True,Dismissed,2023-10-27,587,0.0,False,Resolved,1
CC-2022-0029,Dubai International Fin. Centre,JUD-10,2022-03-19,Low,908593.36,3,False,False,Settled,2022-12-01,257,513503.83,False,Resolved,1
CC-2022-0254,US District Court — N.D. Cal.,JUD-08,2022-03-19,High,641279.06,3,True,False,Dismissed,2024-01-29,681,0.0,False,Resolved,1
CC-2022-0256,US District Court — N.D. Cal.,JUD-08,2022-03-20,High,461368.19,4,True,False,Settled,2024-09-17,912,245042.73,True,Resolved,1
CC-2022-0886,High Court — KBD (TCC),JUD-05,2022-03-20,High,1333865.04,5,True,False,Settled,2024-07-05,838,92804.8,False,Resolved,1
CC-2022-1246,High Court — Chancery Division,JUD-03,2022-03-20,Low,274556.84,2,True,False,Settled,2023-01-14,300,215630.93,False,Resolved,1
CC-2022-0321,US District Court — S.D.N.Y.,JUD-06,2022-03-20,Low,1674556.53,4,True,False,Settled,2023-05-03,409,122735.92,False,Resolved,1
CC-2022-0003,Singapore International Comm.,JUD-09,2022-03-20,Medium,425563.2,2,False,False,Dismissed,2023-01-18,304,0.0,False,Resolved,1
CC-2022-0454,Dubai International Fin. Centre,JUD-10,2022-03-21,Low,427802.74,0,False,False,Settled,2023-01-18,303,80188.94,False,Resolved,1
CC-2022-1183,US District Court — N.D. Cal.,JUD-08,2022-03-21,High,1257321.51,1,False,False,Settled,2024-06-22,824,504299.17,False,Resolved,1
CC-2022-0112,US District Court — S.D.N.Y.,JUD-07,2022-03-21,Medium,128352.56,1,True,False,Settled,2022-09-29,192,73076.37,False,Resolved,1
CC-2022-1022,London Commercial Court,JUD-02,2022-03-21,Low,1619938.98,2,True,False,Dismissed,2023-10-06,564,0.0,False,Resolved,1
CC-2022-0021,US District Court — N.D. Cal.,JUD-08,2022-03-22,Medium,267710.72,1,False,False,Dismissed,2022-08-27,158,0.0,False,Resolved,1
CC-2022-0963,High Court — Chancery Division,JUD-04,2022-03-22,High,593338.66,3,False,False,Settled,2024-02-25,705,53783.34,False,Resolved,1
CC-2022-0363,US District Court — S.D.N.Y.,JUD-06,2022-03-22,Medium,442334.83,1,False,False,Dismissed,2024-03-10,719,0.0,False,Resolved,1
CC-2022-0745,Singapore International Comm.,JUD-09,2022-03-23,High,486429.02,6,False,False,Settled,2024-01-24,672,149491.06,False,Resolved,1
CC-2022-0323,High Court — KBD (TCC),JUD-05,2022-03-24,High,248175.24,4,False,False,Settled,2024-02-05,683,95323.29,False,Resolved,1
CC-2022-0856,US District Court — S.D.N.Y.,JUD-07,2022-03-24,High,67303.71,2,True,True,Settled,2023-02-24,337,21208.42,False,Resolved,1
CC-2022-0862,London Commercial Court,JUD-01,2022-03-24,Low,899424.66,0,False,False,Settled,2023-01-01,283,352416.46,True,Resolved,1
CC-2022-0157,London Commercial Court,JUD-01,2022-03-24,High,369090.75,3,False,False,Dismissed,2023-11-02,588,0.0,False,Resolved,1
CC-2022-0273,Singapore International Comm.,JUD-09,2022-03-24,Medium,1925838.68,1,False,False,Settled,2023-09-14,539,1136228.2,False,Resolved,1
CC-2022-1084,US District Court — S.D.N.Y.,JUD-06,2022-03-24,Low,664546.56,2,True,True,Dismissed,2022-08-30,159,0.0,False,Resolved,1
CC-2022-1129,London Commercial Court,JUD-02,2022-03-25,Medium,454725.11,2,False,False,Dismissed,2022-11-05,225,0.0,False,Resolved,1
CC-2022-1258,High Court — Chancery Division,JUD-04,2022-03-26,Medium,161440.43,0,False,False,Settled,2024-05-13,779,29491.29,False,Resolved,1
CC-2022-0812,US District Court — N.D. Cal.,JUD-08,2022-03-26,Medium,1383866.27,0,True,True,Dismissed,2022-12-01,250,0.0,False,Resolved,1
CC-2022-0182,Singapore International Comm.,JUD-09,2022-03-26,Low,194149.48,1,False,False,Settled,2022-09-07,165,83704.17,False,Resolved,1
CC-2022-1074,US District Court — S.D.N.Y.,JUD-06,2022-03-26,Low,633853.46,0,False,False,Settled,2022-10-04,192,121230.49,False,Resolved,1
CC-2022-0472,High Court — KBD (TCC),JUD-05,2022-03-27,Medium,132159.31,2,True,True,Dismissed,2022-12-27,275,0.0,False,Resolved,1
CC-2022-0799,US District Court — S.D.N.Y.,JUD-06,2022-03-27,Low,366808.71,3,False,False,Settled,2022-08-02,128,231075.33,False,Resolved,1
CC-2022-0588,Singapore International Comm.,JUD-09,2022-03-27,Medium,210468.71,0,False,False,Dismissed,2022-12-26,274,0.0,False,Resolved,1
CC-2022-0846,US District Court — N.D. Cal.,JUD-08,2022-03-27,Medium,1961122.88,2,True,False,Settled,2024-01-17,661,797469.23,False,Resolved,1
CC-2022-0471,US District Court — N.D. Cal.,JUD-08,2022-03-27,Medium,683994.07,4,True,False,Dismissed,2023-01-12,291,0.0,False,Resolved,1
CC-2022-1120,US District Court — S.D.N.Y.,JUD-07,2022-03-27,Low,227878.98,1,True,True,Dismissed,2022-09-30,187,0.0,False,Resolved,1
CC-2022-0953,High Court — Chancery Division,JUD-04,2022-03-28,Medium,1536879.11,6,True,False,Settled,2025-03-11,1079,245207.23,False,Resolved,1
CC-2022-0342,Singapore International Comm.,JUD-09,2022-03-28,Low,122006.92,1,False,False,Settled,2022-09-07,163,46275.95,False,Resolved,1
CC-2022-0028,London Commercial Court,JUD-01,2022-03-28,Medium,387953.24,1,False,False,Dismissed,2022-12-12,259,0.0,False,Resolved,1
CC-2022-0551,US District Court — S.D.N.Y.,JUD-07,2022-03-29,Low,583263.68,2,False,False,Dismissed,2022-10-10,195,0.0,False,Resolved,1
CC-2022-0248,US District Court — S.D.N.Y.,JUD-07,2022-03-29,Low,142458.13,1,True,False,Settled,2022-12-12,258,47585.99,False,Resolved,1
CC-2022-0732,London Commercial Court,JUD-02,2022-03-29,Medium,3019137.15,5,True,False,Settled,2025-01-03,1011,1992304.23,False,Resolved,1
CC-2022-0368,High Court — Chancery Division,JUD-04,2022-03-30,Low,2026633.02,2,True,False,Settled,2023-06-23,450,775844.87,False,Resolved,1
CC-2022-0728,US District Court — S.D.N.Y.,JUD-07,2022-03-30,Medium,774561.87,2,False,False,Settled,2024-01-16,657,115134.33,True,Resolved,1
CC-2022-1075,Singapore International Comm.,JUD-09,2022-03-30,High,1211430.16,1,False,False,Settled,2024-01-10,651,412032.49,False,Resolved,1
CC-2022-0255,High Court — Chancery Division,JUD-03,2022-03-30,Medium,393593.95,4,True,False,Settled,2024-03-12,713,159136.83,False,Resolved,1
CC-2022-1155,London Commercial Court,JUD-02,2022-03-31,Medium,1320220.69,1,False,False,Settled,2023-07-21,477,556933.8,True,Resolved,1
CC-2022-0880,London Commercial Court,JUD-01,2022-03-31,Low,230853.37,1,True,True,Dismissed,2022-09-18,171,0.0,False,Resolved,1
CC-2022-1160,London Commercial Court,JUD-01,2022-03-31,Medium,2908528.84,5,True,True,Settled,2023-08-29,516,348323.16,False,Resolved,1
CC-2022-1015,London Commercial Court,JUD-01,2022-04-01,Low,230160.7,0,False,False,Settled,2023-01-10,284,113765.58,False,Resolved,1
CC-2022-0704,London Commercial Court,JUD-01,2022-04-01,High,939052.95,3,False,False,Dismissed,2023-07-09,464,0.0,False,Resolved,1
CC-2022-0449,London Commercial Court,JUD-01,2022-04-01,High,278881.5,6,False,False,Settled,2023-06-07,432,98366.83,False,Resolved,1
CC-2022-0746,US District Court — S.D.N.Y.,JUD-07,2022-04-01,Medium,112210.31,1,True,False,Dismissed,2023-03-01,334,0.0,False,Resolved,1
CC-2022-0807,Singapore International Comm.,JUD-09,2022-04-01,Medium,215395.38,3,False,False,Settled,2023-05-31,425,46390.07,False,Resolved,1
CC-2022-0952,London Commercial Court,JUD-02,2022-04-01,Low,2746492.71,1,False,False,Trial Judgment,2023-02-06,311,742901.73,False,Resolved,1
CC-2022-0786,US District Court — S.D.N.Y.,JUD-07,2022-04-01,Low,796105.88,2,True,True,Dismissed,2022-10-19,201,0.0,False,Resolved,1
CC-2022-0501,High Court — KBD (TCC),JUD-05,2022-04-02,Low,1755699.3,0,True,False,Settled,2023-06-09,433,1004778.59,True,Resolved,1
CC-2022-1085,London Commercial Court,JUD-02,2022-04-02,Low,888693.65,1,True,True,Dismissed,2022-08-18,138,0.0,False,Resolved,1
CC-2022-0364,High Court — Chancery Division,JUD-03,2022-04-02,Medium,94039.72,3,False,False,Settled,2023-10-02,548,32399.96,False,Resolved,1
CC-2022-0669,US District Court — S.D.N.Y.,JUD-07,2022-04-05,Low,457824.83,1,True,False,Dismissed,2023-03-02,331,0.0,False,Resolved,1
CC-2022-0822,High Court — Chancery Division,JUD-04,2022-04-05,Medium,515311.15,3,True,False,Dismissed,2023-07-30,481,0.0,False,Resolved,1
CC-2022-1136,High Court — Chancery Division,JUD-03,2022-04-05,Medium,557632.51,0,False,False,Settled,2024-12-13,983,244217.88,True,Resolved,1
CC-2022-0167,US District Court — N.D. Cal.,JUD-08,2022-04-05,Low,1658018.51,0,True,False,Dismissed,2022-10-06,184,0.0,False,Resolved,1
CC-2022-0809,Singapore International Comm.,JUD-09,2022-04-06,Low,1280361.48,2,True,False,Settled,2023-02-22,322,547484.93,False,Resolved,1
CC-2022-0977,High Court — Chancery Division,JUD-04,2022-04-06,Low,413306.38,1,True,True,Settled,2023-01-12,281,326495.18,False,Resolved,1
CC-2022-0606,High Court — Chancery Division,JUD-03,2022-04-06,High,2133455.17,6,False,False,Settled,2025-07-23,1204,1434105.59,False,Resolved,1
CC-2022-1251,London Commercial Court,JUD-01,2022-04-07,High,297937.67,5,False,False,Settled,2024-08-04,850,186301.53,False,Resolved,1
CC-2022-0369,US District Court — N.D. Cal.,JUD-08,2022-04-07,High,460746.4,4,True,False,Settled,2024-04-28,752,326053.78,False,Resolved,1
CC-2022-0943,Singapore International Comm.,JUD-09,2022-04-08,Low,186166.84,0,False,False,Dismissed,2022-10-05,180,0.0,False,Resolved,1
CC-2022-0059,High Court — KBD (TCC),JUD-05,2022-04-09,Low,1450311.0,0,False,False,Settled,2022-12-13,248,445017.85,False,Resolved,1
CC-2022-0773,London Commercial Court,JUD-01,2022-04-09,Low,288431.07,0,True,False,Dismissed,2023-02-03,300,0.0,False,Resolved,1
CC-2022-0585,High Court — Chancery Division,JUD-03,2022-04-10,Low,1582513.9,0,False,False,Settled,2023-01-19,284,639201.81,False,Resolved,1
CC-2022-0128,London Commercial Court,JUD-01,2022-04-10,Low,447057.38,3,True,False,Settled,2023-11-16,585,313012.2,False,Resolved,1
CC-2022-1080,Singapore International Comm.,JUD-09,2022-04-10,Medium,324360.13,5,True,False,Settled,2023-07-24,470,143716.5,False,Resolved,1
CC-2022-0139,US District Court — N.D. Cal.,JUD-08,2022-04-10,Medium,1604565.92,1,False,False,Settled,2024-02-20,681,425027.99,False,Resolved,1
CC-2022-0045,Dubai International Fin. Centre,JUD-10,2022-04-10,Low,288966.12,3,True,True,Dismissed,2022-12-05,239,0.0,False,Resolved,1
CC-2022-0609,US District Court — N.D. Cal.,JUD-08,2022-04-11,High,1736142.9,3,False,False,Settled,2023-12-23,621,444448.58,False,Resolved,1
