claim_id,filing_date,claim_amount_gbp,track,defended,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,case_status,event_observed
GC-2022-00197,2022-01-18,6673.11,Small claims,False,Paid or discontinued,2022-02-25,38,4633.49,Resolved,1
GC-2022-04058,2022-01-18,248.41,Small claims,False,Paid or discontinued,2022-03-02,43,210.35,Resolved,1
GC-2022-01710,2022-01-19,54089.0,Fast/multi-track,False,Default Judgment,2022-03-03,43,54089.0,Resolved,1
GC-2022-01284,2022-01-19,1158.15,Small claims,False,Paid or discontinued,2022-03-14,54,853.68,Resolved,1
GC-2022-03306,2022-01-19,7948.87,Small claims,False,Paid or discontinued,2022-02-03,15,4549.65,Resolved,1
GC-2022-01912,2022-01-19,2108.7,Small claims,False,Paid or discontinued,2022-02-16,28,1585.76,Resolved,1
GC-2022-02341,2022-01-19,4217.52,Small claims,False,Paid or discontinued,2022-03-18,58,1581.71,Resolved,1
GC-2022-03057,2022-01-19,1354.38,Small claims,False,Paid or discontinued,2022-02-09,21,820.3,Resolved,1
GC-2022-04725,2022-01-19,4887.32,Small claims,False,Paid or discontinued,2022-02-10,22,2389.13,Resolved,1
GC-2022-04169,2022-01-19,1104.91,Small claims,False,Paid or discontinued,2022-02-08,20,553.56,Resolved,1
GC-2022-00421,2022-01-19,44592.47,Fast/multi-track,False,Paid or discontinued,2022-03-02,42,27510.69,Resolved,1
GC-2022-03813,2022-01-19,3995.31,Small claims,True,Settled,2023-01-08,354,2327.52,Resolved,1
GC-2022-04832,2022-01-19,499.33,Small claims,False,Paid or discontinued,2022-02-23,35,317.2,Resolved,1
GC-2022-01645,2022-01-19,2540.34,Small claims,False,Paid or discontinued,2022-02-23,35,1738.64,Resolved,1
GC-2022-03360,2022-01-19,2309.8,Small claims,False,Paid or discontinued,2022-02-27,39,1495.18,Resolved,1
GC-2022-04246,2022-01-19,14312.31,Fast/multi-track,False,Paid or discontinued,2022-02-10,22,12188.76,Resolved,1
GC-2022-03564,2022-01-19,3599.36,Small claims,False,Default Judgment,2022-03-29,69,3599.36,Resolved,1
GC-2022-04678,2022-01-20,1379.08,Small claims,False,Default Judgment,2022-03-16,55,1379.08,Resolved,1
GC-2022-03296,2022-01-20,709.67,Small claims,False,Default Judgment,2022-03-11,50,709.67,Resolved,1
GC-2022-03729,2022-01-20,6528.07,Small claims,False,Default Judgment,2022-02-21,32,6528.07,Resolved,1
GC-2022-03012,2022-01-20,1326.39,Small claims,False,Paid or discontinued,2022-02-17,28,870.16,Resolved,1
GC-2022-04324,2022-01-20,6733.98,Small claims,False,Paid or discontinued,2022-02-13,24,4300.54,Resolved,1
GC-2022-01927,2022-01-20,2037.22,Small claims,False,Default Judgment,2022-03-22,61,2037.22,Resolved,1
GC-2022-04975,2022-01-20,5625.36,Small claims,False,Default Judgment,2022-04-04,74,5625.36,Resolved,1
GC-2022-03279,2022-01-21,1328.5,Small claims,False,Paid or discontinued,2022-02-11,21,529.75,Resolved,1
GC-2022-03359,2022-01-21,66766.29,Fast/multi-track,True,Settled,2022-06-16,146,13323.1,Resolved,1
GC-2022-03492,2022-01-21,2181.46,Small claims,False,Paid or discontinued,2022-02-11,21,1661.93,Resolved,1
GC-2022-00099,2022-01-21,4747.48,Small claims,False,Paid or discontinued,2022-03-11,49,3539.75,Resolved,1
GC-2022-01077,2022-01-21,2317.02,Small claims,False,Paid or discontinued,2022-02-09,19,1179.64,Resolved,1
GC-2022-01030,2022-01-21,12180.11,Fast/multi-track,False,Default Judgment,2022-03-16,54,12180.11,Resolved,1
GC-2022-00285,2022-01-21,17595.86,Fast/multi-track,False,Paid or discontinued,2022-03-28,66,13837.15,Resolved,1
GC-2022-03333,2022-01-21,3395.75,Small claims,False,Paid or discontinued,2022-02-11,21,1610.51,Resolved,1
GC-2022-02044,2022-01-21,6534.47,Small claims,True,Settled,2022-04-29,98,2595.91,Resolved,1
GC-2022-04632,2022-01-21,7013.46,Small claims,False,Default Judgment,2022-03-18,56,7013.46,Resolved,1
GC-2022-03722,2022-01-21,1968.94,Small claims,False,Paid or discontinued,2022-02-22,32,883.87,Resolved,1
GC-2022-03996,2022-01-21,1885.45,Small claims,False,Paid or discontinued,2022-02-14,24,1396.04,Resolved,1
GC-2022-02248,2022-01-21,7378.11,Small claims,False,Paid or discontinued,2022-02-06,16,5475.96,Resolved,1
GC-2022-02194,2022-01-21,1240.05,Small claims,False,Paid or discontinued,2022-03-04,42,796.64,Resolved,1
GC-2022-02155,2022-01-21,815.78,Small claims,False,Paid or discontinued,2022-03-25,63,455.95,Resolved,1
GC-2022-04389,2022-01-21,5096.08,Small claims,False,Default Judgment,2022-04-05,74,5096.08,Resolved,1
GC-2022-04554,2022-01-21,6264.2,Small claims,True,Trial Judgment,2023-03-30,433,4762.68,Resolved,1
GC-2022-04858,2022-01-22,3767.19,Small claims,False,Paid or discontinued,2022-02-14,23,2094.66,Resolved,1
GC-2022-00264,2022-01-22,1902.1,Small claims,True,Settled,2022-06-04,133,501.49,Resolved,1
GC-2022-00210,2022-01-22,17816.83,Fast/multi-track,True,Trial Judgment,2024-05-04,833,13763.55,Resolved,1
GC-2022-04699,2022-01-22,3840.83,Small claims,False,Default Judgment,2022-02-24,33,3840.83,Resolved,1
GC-2022-03412,2022-01-22,4891.19,Small claims,False,Paid or discontinued,2022-02-23,32,2470.01,Resolved,1
GC-2022-02803,2022-01-22,1989.6,Small claims,False,Default Judgment,2022-03-26,63,1989.6,Resolved,1
GC-2022-03456,2022-01-22,538.8,Small claims,False,Default Judgment,2022-03-14,51,538.8,Resolved,1
GC-2022-01673,2022-01-22,1084.59,Small claims,False,Default Judgment,2022-04-18,86,1084.59,Resolved,1
GC-2022-02579,2022-01-22,51483.44,Fast/multi-track,False,Default Judgment,2022-03-11,48,51483.44,Resolved,1
GC-2022-04400,2022-01-22,1908.92,Small claims,False,Paid or discontinued,2022-02-15,24,1113.96,Resolved,1
GC-2022-03000,2022-01-22,4366.45,Small claims,False,Default Judgment,2022-04-22,90,4366.45,Resolved,1
GC-2022-00785,2022-01-22,34698.37,Fast/multi-track,True,Settled,2022-08-25,215,10015.43,Resolved,1
GC-2022-04476,2022-01-22,406.8,Small claims,False,Default Judgment,2022-05-04,102,406.8,Resolved,1
GC-2022-04316,2022-01-22,7648.29,Small claims,False,Paid or discontinued,2022-02-24,33,5915.93,Resolved,1
GC-2022-01905,2022-01-22,2078.94,Small claims,False,Paid or discontinued,2022-03-19,56,1913.69,Resolved,1
GC-2022-01251,2022-01-22,7817.94,Small claims,False,Default Judgment,2022-04-04,72,7817.94,Resolved,1
GC-2022-04213,2022-01-23,876.14,Small claims,False,Default Judgment,2022-04-11,78,876.14,Resolved,1
GC-2022-05040,2022-01-23,3006.51,Small claims,False,Default Judgment,2022-05-14,111,3006.51,Resolved,1
GC-2022-02860,2022-01-23,12887.02,Fast/multi-track,False,Paid or discontinued,2022-05-08,105,7796.18,Resolved,1
GC-2022-01657,2022-01-23,11041.75,Fast/multi-track,False,Default Judgment,2022-03-29,65,11041.75,Resolved,1
GC-2022-03371,2022-01-23,11345.25,Fast/multi-track,False,Paid or discontinued,2022-03-07,43,8039.69,Resolved,1
GC-2022-02868,2022-01-23,4362.35,Small claims,False,Paid or discontinued,2022-02-18,26,3019.69,Resolved,1
GC-2022-01934,2022-01-23,837.04,Small claims,False,Paid or discontinued,2022-02-17,25,511.07,Resolved,1
GC-2022-04533,2022-01-23,6132.53,Small claims,True,Settled,2022-06-29,157,4460.19,Resolved,1
GC-2022-01936,2022-01-23,4463.27,Small claims,False,Default Judgment,2022-03-27,63,4463.27,Resolved,1
GC-2022-02455,2022-01-23,27026.19,Fast/multi-track,False,Default Judgment,2022-03-02,38,27026.19,Resolved,1
GC-2022-03569,2022-01-23,17522.64,Fast/multi-track,False,Default Judgment,2022-03-14,50,17522.64,Resolved,1
GC-2022-01843,2022-01-23,2308.13,Small claims,True,Settled,2022-03-22,58,862.63,Resolved,1
GC-2022-01819,2022-01-24,2066.52,Small claims,False,Paid or discontinued,2022-03-15,50,1857.79,Resolved,1
GC-2022-00790,2022-01-24,22590.34,Fast/multi-track,True,Settled,2022-11-24,304,15820.72,Resolved,1
GC-2022-04626,2022-01-24,79225.8,Fast/multi-track,False,Default Judgment,2022-04-22,88,79225.8,Resolved,1
GC-2022-02286,2022-01-24,10343.78,Fast/multi-track,False,Default Judgment,2022-03-21,56,10343.78,Resolved,1
GC-2022-01960,2022-01-24,17919.54,Fast/multi-track,False,Paid or discontinued,2022-02-22,29,7065.68,Resolved,1
GC-2022-01593,2022-01-24,654.81,Small claims,False,Default Judgment,2022-04-05,71,654.81,Resolved,1
GC-2022-04447,2022-01-24,3875.84,Small claims,False,Default Judgment,2022-03-09,44,3875.84,Resolved,1
GC-2022-01044,2022-01-24,1035.31,Small claims,False,Default Judgment,2022-04-04,70,1035.31,Resolved,1
GC-2022-02443,2022-01-24,1677.95,Small claims,True,Settled,2022-07-08,165,937.44,Resolved,1
GC-2022-02361,2022-01-24,842.65,Small claims,False,Paid or discontinued,2022-02-23,30,433.81,Resolved,1
GC-2022-00228,2022-01-24,36420.91,Fast/multi-track,False,Default Judgment,2022-05-28,124,36420.91,Resolved,1
GC-2022-02168,2022-01-24,741.7,Small claims,False,Paid or discontinued,2022-03-19,54,291.55,Resolved,1
GC-2022-01553,2022-01-24,15342.14,Fast/multi-track,False,Default Judgment,2022-03-07,42,15342.14,Resolved,1
GC-2022-04424,2022-01-24,1040.1,Small claims,False,Default Judgment,2022-03-28,63,1040.1,Resolved,1
GC-2022-01300,2022-01-24,3612.72,Small claims,False,Default Judgment,2022-02-27,34,3612.72,Resolved,1
GC-2022-03773,2022-01-24,4816.53,Small claims,False,Default Judgment,2022-03-16,51,4816.53,Resolved,1
GC-2022-00407,2022-01-25,1186.59,Small claims,False,Paid or discontinued,2022-03-10,44,883.61,Resolved,1
GC-2022-03827,2022-01-25,596.36,Small claims,False,Default Judgment,2022-03-25,59,596.36,Resolved,1
GC-2022-01136,2022-01-25,112.59,Small claims,False,Default Judgment,2022-03-07,41,112.59,Resolved,1
GC-2022-02620,2022-01-25,5039.54,Small claims,False,Default Judgment,2022-03-14,48,5039.54,Resolved,1
GC-2022-03356,2022-01-25,10224.91,Fast/multi-track,True,Settled,2022-09-18,236,6948.04,Resolved,1
GC-2022-01803,2022-01-25,9449.37,Small claims,False,Default Judgment,2022-03-19,53,9449.37,Resolved,1
GC-2022-03704,2022-01-25,425.77,Small claims,False,Default Judgment,2022-03-24,58,425.77,Resolved,1
GC-2022-01443,2022-01-25,13486.43,Fast/multi-track,False,Paid or discontinued,2022-02-15,21,5041.45,Resolved,1
GC-2022-04021,2022-01-25,1113.56,Small claims,False,Paid or discontinued,2022-03-06,40,752.77,Resolved,1
GC-2022-02432,2022-01-25,21675.26,Fast/multi-track,True,Settled,2022-11-03,282,10231.44,Resolved,1
GC-2022-03422,2022-01-25,6736.24,Small claims,False,Default Judgment,2022-03-05,39,6736.24,Resolved,1
GC-2022-01280,2022-01-25,1547.24,Small claims,True,Trial Judgment,2022-10-27,275,805.59,Resolved,1
GC-2022-02424,2022-01-25,20413.42,Fast/multi-track,True,Settled,2022-05-25,120,10998.69,Resolved,1
GC-2022-04074,2022-01-25,22489.36,Fast/multi-track,False,Default Judgment,2022-04-30,95,22489.36,Resolved,1
GC-2022-00336,2022-01-26,1686.78,Small claims,False,Default Judgment,2022-04-27,91,1686.78,Resolved,1
GC-2022-02911,2022-01-26,119.19,Small claims,False,Default Judgment,2022-03-05,38,119.19,Resolved,1
GC-2022-00887,2022-01-26,83032.1,Fast/multi-track,False,Default Judgment,2022-02-27,32,83032.1,Resolved,1
GC-2022-02576,2022-01-26,1658.29,Small claims,False,Paid or discontinued,2022-02-19,24,1428.6,Resolved,1
GC-2022-00753,2022-01-26,793.8,Small claims,False,Paid or discontinued,2022-02-23,28,598.14,Resolved,1
GC-2022-03341,2022-01-26,5305.97,Small claims,False,Paid or discontinued,2022-02-23,28,4627.4,Resolved,1
GC-2022-02407,2022-01-26,57326.57,Fast/multi-track,False,Paid or discontinued,2022-02-16,21,33064.85,Resolved,1
GC-2022-04946,2022-01-26,3060.44,Small claims,False,Paid or discontinued,2022-03-03,36,1115.59,Resolved,1
GC-2022-04786,2022-01-26,723.64,Small claims,True,Settled,2022-07-16,171,379.39,Resolved,1
GC-2022-03938,2022-01-26,4725.83,Small claims,False,Default Judgment,2022-03-10,43,4725.83,Resolved,1
GC-2022-04251,2022-01-27,7587.79,Small claims,False,Default Judgment,2022-03-16,48,7587.79,Resolved,1
GC-2022-02209,2022-01-27,2605.48,Small claims,False,Default Judgment,2022-04-05,68,2605.48,Resolved,1
GC-2022-00103,2022-01-27,4223.63,Small claims,False,Default Judgment,2022-03-22,54,4223.63,Resolved,1
GC-2022-02203,2022-01-27,2422.85,Small claims,False,Default Judgment,2022-04-18,81,2422.85,Resolved,1
GC-2022-02212,2022-01-27,11285.27,Fast/multi-track,False,Paid or discontinued,2022-02-16,20,10196.45,Resolved,1
GC-2022-03244,2022-01-27,3626.54,Small claims,True,Trial Judgment,2023-03-22,419,0.0,Resolved,1
GC-2022-00992,2022-01-27,1608.08,Small claims,True,Settled,2022-08-22,207,647.64,Resolved,1
GC-2022-04433,2022-01-27,502.94,Small claims,True,Settled,2022-06-06,130,224.32,Resolved,1
GC-2022-03816,2022-01-27,205.23,Small claims,False,Paid or discontinued,2022-02-28,32,183.4,Resolved,1
GC-2022-00119,2022-01-27,2810.81,Small claims,True,Settled,2022-06-27,151,985.69,Resolved,1
GC-2022-03959,2022-01-27,5314.1,Small claims,False,Default Judgment,2022-03-17,49,5314.1,Resolved,1
GC-2022-00415,2022-01-27,5697.08,Small claims,True,Settled,2022-11-24,301,2273.03,Resolved,1
GC-2022-00978,2022-01-27,273.14,Small claims,False,Paid or discontinued,2022-03-11,43,192.8,Resolved,1
GC-2022-04479,2022-01-27,9047.96,Small claims,False,Default Judgment,2022-03-08,40,9047.96,Resolved,1
GC-2022-04429,2022-01-27,652.84,Small claims,False,Paid or discontinued,2022-03-17,49,397.15,Resolved,1
GC-2022-03697,2022-01-27,6004.55,Small claims,False,Default Judgment,2022-03-15,47,6004.55,Resolved,1
GC-2022-03260,2022-01-27,1126.09,Small claims,False,Paid or discontinued,2022-02-23,27,747.49,Resolved,1
GC-2022-01049,2022-01-28,11821.66,Fast/multi-track,False,Paid or discontinued,2022-02-22,25,4571.53,Resolved,1
GC-2022-02757,2022-01-28,12922.89,Fast/multi-track,False,Default Judgment,2022-04-17,79,12922.89,Resolved,1
GC-2022-02290,2022-01-28,5401.11,Small claims,True,Settled,2022-07-05,158,4486.8,Resolved,1
GC-2022-04655,2022-01-28,40114.1,Fast/multi-track,False,Paid or discontinued,2022-02-22,25,27085.18,Resolved,1
GC-2022-04267,2022-01-28,716.27,Small claims,False,Default Judgment,2022-03-04,35,716.27,Resolved,1
GC-2022-05029,2022-01-28,1542.72,Small claims,False,Paid or discontinued,2022-03-17,48,1041.57,Resolved,1
GC-2022-01139,2022-01-28,919.62,Small claims,False,Paid or discontinued,2022-03-05,36,426.68,Resolved,1
GC-2022-00396,2022-01-28,629.67,Small claims,False,Default Judgment,2022-03-15,46,629.67,Resolved,1
GC-2022-02655,2022-01-28,4787.04,Small claims,False,Paid or discontinued,2022-03-09,40,2319.95,Resolved,1
GC-2022-02818,2022-01-28,4003.01,Small claims,False,Paid or discontinued,2022-03-13,44,2178.42,Resolved,1
GC-2022-03781,2022-01-29,1306.29,Small claims,False,Paid or discontinued,2022-03-27,57,1130.4,Resolved,1
GC-2022-03766,2022-01-29,3783.94,Small claims,False,Default Judgment,2022-03-09,39,3783.94,Resolved,1
GC-2022-04240,2022-01-29,2030.12,Small claims,False,Paid or discontinued,2022-03-07,37,1826.2,Resolved,1
GC-2022-03552,2022-01-29,16989.46,Fast/multi-track,True,Settled,2022-10-21,265,11148.43,Resolved,1
GC-2022-00522,2022-01-29,3175.76,Small claims,False,Paid or discontinued,2022-02-26,28,1702.67,Resolved,1
GC-2022-03505,2022-01-29,3733.64,Small claims,False,Default Judgment,2022-03-15,45,3733.64,Resolved,1
GC-2022-04766,2022-01-29,2167.31,Small claims,False,Default Judgment,2022-03-11,41,2167.31,Resolved,1
GC-2022-02243,2022-01-29,550.68,Small claims,False,Default Judgment,2022-04-10,71,550.68,Resolved,1
GC-2022-02275,2022-01-29,3477.24,Small claims,False,Paid or discontinued,2022-02-23,25,3297.59,Resolved,1
GC-2022-02122,2022-01-29,20420.57,Fast/multi-track,True,Settled,2022-07-16,168,16998.13,Resolved,1
GC-2022-02635,2022-01-29,2464.23,Small claims,False,Paid or discontinued,2022-02-16,18,1162.43,Resolved,1
GC-2022-00052,2022-01-29,9079.88,Small claims,False,Default Judgment,2022-03-14,44,9079.88,Resolved,1
GC-2022-04921,2022-01-30,15546.73,Fast/multi-track,False,Paid or discontinued,2022-02-16,17,12821.29,Resolved,1
GC-2022-02516,2022-01-30,495.08,Small claims,False,Paid or discontinued,2022-02-25,26,330.44,Resolved,1
GC-2022-02102,2022-01-30,6413.83,Small claims,False,Paid or discontinued,2022-04-18,78,5991.15,Resolved,1
GC-2022-01940,2022-01-30,2676.29,Small claims,False,Paid or discontinued,2022-03-06,35,1859.08,Resolved,1
GC-2022-01975,2022-01-30,852.73,Small claims,False,Paid or discontinued,2022-02-26,27,575.2,Resolved,1
GC-2022-01150,2022-01-30,6964.65,Small claims,False,Default Judgment,2022-03-11,40,6964.65,Resolved,1
GC-2022-02264,2022-01-30,4091.87,Small claims,False,Paid or discontinued,2022-02-14,15,3620.44,Resolved,1
GC-2022-01444,2022-01-30,413.27,Small claims,False,Default Judgment,2022-04-05,65,413.27,Resolved,1
GC-2022-01780,2022-01-30,101.91,Small claims,False,Paid or discontinued,2022-03-01,30,81.83,Resolved,1
GC-2022-02305,2022-01-30,8428.18,Small claims,False,Paid or discontinued,2022-03-06,35,4229.37,Resolved,1
GC-2022-02198,2022-01-30,8545.08,Small claims,False,Paid or discontinued,2022-02-26,27,5106.1,Resolved,1
GC-2022-03608,2022-01-31,299.7,Small claims,False,Default Judgment,2022-03-29,57,299.7,Resolved,1
GC-2022-03444,2022-01-31,794.8,Small claims,False,Paid or discontinued,2022-03-11,39,510.3,Resolved,1
GC-2022-00956,2022-01-31,2806.7,Small claims,False,Default Judgment,2022-07-02,152,2806.7,Resolved,1
GC-2022-04009,2022-01-31,18375.37,Fast/multi-track,False,Paid or discontinued,2022-03-11,39,4488.41,Resolved,1
GC-2022-04375,2022-01-31,7314.22,Small claims,False,Default Judgment,2022-04-04,63,7314.22,Resolved,1
GC-2022-01274,2022-01-31,5181.55,Small claims,False,Paid or discontinued,2022-03-12,40,3134.14,Resolved,1
GC-2022-04999,2022-01-31,4700.22,Small claims,False,Default Judgment,2022-03-21,49,4700.22,Resolved,1
GC-2022-03654,2022-01-31,1892.17,Small claims,False,Paid or discontinued,2022-03-09,37,1060.16,Resolved,1
GC-2022-03038,2022-01-31,912.46,Small claims,False,Paid or discontinued,2022-02-25,25,297.52,Resolved,1
GC-2022-04538,2022-01-31,738.68,Small claims,False,Paid or discontinued,2022-03-09,37,670.27,Resolved,1
GC-2022-04812,2022-01-31,8283.38,Small claims,False,Paid or discontinued,2022-02-24,24,6558.6,Resolved,1
GC-2022-03730,2022-01-31,1802.08,Small claims,False,Paid or discontinued,2022-03-10,38,1062.01,Resolved,1
GC-2022-00534,2022-01-31,22176.24,Fast/multi-track,False,Default Judgment,2022-03-22,50,22176.24,Resolved,1
GC-2022-00135,2022-01-31,400.94,Small claims,True,Settled,2022-04-04,63,35.13,Resolved,1
GC-2022-03280,2022-01-31,10065.27,Fast/multi-track,False,Paid or discontinued,2022-02-20,20,7876.0,Resolved,1
GC-2022-04870,2022-01-31,4570.82,Small claims,True,Trial Judgment,2023-02-16,381,4521.49,Resolved,1
GC-2022-03906,2022-01-31,5096.39,Small claims,False,Default Judgment,2022-03-05,33,5096.39,Resolved,1
GC-2022-01772,2022-01-31,760.61,Small claims,False,Default Judgment,2022-04-01,60,760.61,Resolved,1
GC-2022-04926,2022-01-31,936.35,Small claims,False,Default Judgment,2022-04-10,69,936.35,Resolved,1
GC-2022-02988,2022-01-31,3398.34,Small claims,False,Default Judgment,2022-03-11,39,3398.34,Resolved,1
GC-2022-01486,2022-01-31,7786.47,Small claims,False,Default Judgment,2022-03-17,45,7786.47,Resolved,1
GC-2022-02163,2022-01-31,5666.49,Small claims,False,Default Judgment,2022-03-05,33,5666.49,Resolved,1
GC-2022-02959,2022-01-31,2342.74,Small claims,False,Paid or discontinued,2022-02-28,28,1863.74,Resolved,1
GC-2022-00377,2022-01-31,925.15,Small claims,False,Default Judgment,2022-03-12,40,925.15,Resolved,1
GC-2022-03231,2022-02-01,1179.38,Small claims,True,Settled,2022-07-15,164,798.22,Resolved,1
GC-2022-01415,2022-02-01,6849.61,Small claims,False,Default Judgment,2022-03-21,48,6849.61,Resolved,1
GC-2022-03822,2022-02-01,977.1,Small claims,False,Paid or discontinued,2022-02-28,27,866.87,Resolved,1
GC-2022-00962,2022-02-01,204.97,Small claims,False,Paid or discontinued,2022-02-22,21,66.03,Resolved,1
GC-2022-01035,2022-02-01,903.56,Small claims,False,Default Judgment,2022-03-25,52,903.56,Resolved,1
GC-2022-03611,2022-02-01,3401.45,Small claims,False,Paid or discontinued,2022-02-28,27,2954.71,Resolved,1
GC-2022-03769,2022-02-01,15229.04,Fast/multi-track,True,Trial Judgment,2022-11-30,302,10758.54,Resolved,1
GC-2022-00068,2022-02-01,3316.89,Small claims,False,Default Judgment,2022-06-02,121,3316.89,Resolved,1
GC-2022-03402,2022-02-01,1720.53,Small claims,False,Paid or discontinued,2022-03-06,33,1408.39,Resolved,1
